,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119
10,0.000115505,0.000109818,0.000106594,0.000101764,9.68863E-05,9.75405E-05,9.27301E-05,9.23247E-05,9.21731E-05,9.19496E-05,9.19804E-05,9.15308E-05,9.08633E-05,8.63334E-05,8.55117E-05,8.12614E-05,8.16601E-05,8.23071E-05,8.29447E-05,8.2222E-05,7.81411E-05,7.8205E-05,7.43094E-05,7.43066E-05,7.35828E-05,6.99369E-05,7.0022E-05,6.6548E-05,6.32222E-05,6.38127E-05,6.06347E-05,5.90184E-05,5.72135E-05,5.59584E-05,5.62789E-05,5.34845E-05,5.08211E-05,5.08383E-05,4.83463E-05,4.78876E-05,4.55402E-05,4.58075E-05,4.46538E-05,4.24636E-05,4.26128E-05,4.0516E-05,4.06565E-05,4.04802E-05,3.84662E-05,3.82248E-05,3.63163E-05,3.54284E-05,3.38543E-05,3.23546E-05,3.22701E-05,3.24494E-05,3.17926E-05,3.16433E-05,3.1533E-05,2.99869E-05,3.01347E-05,3.00857E-05,2.85935E-05,2.84645E-05,2.76294E-05,2.62584E-05,2.63443E-05,2.50347E-05,2.37874E-05,2.35713E-05,2.23943E-05,2.25551E-05,2.14358E-05,2.14855E-05,2.0425E-05,1.94397E-05,1.95978E-05,1.90633E-05,1.91365E-05,1.81931E-05,1.82265E-05,1.82629E-05,1.80882E-05,1.79147E-05,1.80907E-05,1.80954E-05,1.81718E-05,1.81053E-05,1.79779E-05,1.78505E-05,1.77062E-05,1.77388E-05,1.77089E-05,1.78247E-05,1.77858E-05,1.76097E-05,1.75609E-05,1.77081E-05,1.77579E-05
11,0.000132633,0.000133326,0.000126665,0.000122234,0.000116238,0.000116945,0.000116868,0.000117041,0.000116996,0.000117,0.000117589,0.000118375,0.000112551,0.000113545,0.000107934,0.000107222,0.000107381,0.000108253,0.000107758,0.000102428,0.000101932,9.6841E-05,9.74322E-05,9.66123E-05,9.18534E-05,9.16459E-05,8.71287E-05,8.28272E-05,8.22157E-05,7.81228E-05,7.61306E-05,7.39032E-05,7.23501E-05,7.19003E-05,6.83157E-05,6.49133E-05,6.45952E-05,6.14248E-05,6.15646E-05,5.84943E-05,5.84801E-05,5.70739E-05,5.42402E-05,5.41106E-05,5.1417E-05,5.13168E-05,5.11048E-05,4.85869E-05,4.90341E-05,4.66018E-05,4.55138E-05,4.35807E-05,4.17348E-05,4.19168E-05,4.17185E-05,4.0915E-05,4.05826E-05,4.08666E-05,3.88564E-05,3.87982E-05,3.8739E-05,3.68133E-05,3.68243E-05,3.57925E-05,3.4013E-05,3.36982E-05,3.20238E-05,3.04512E-05,3.04693E-05,2.8974E-05,2.90585E-05,2.76191E-05,2.77824E-05,2.64139E-05,2.51957E-05,2.50321E-05,2.43792E-05,2.45496E-05,2.33445E-05,2.31823E-05,2.30886E-05,2.32231E-05,2.30378E-05,2.29662E-05,2.31556E-05,2.32705E-05,2.33693E-05,2.33452E-05,2.32141E-05,2.3332E-05,2.33033E-05,2.34284E-05,2.32718E-05,2.33526E-05,2.32935E-05,2.349E-05,2.36796E-05,2.3642E-05,2.37368E-05
12,0.00015365,0.000149372,0.000143002,0.000136569,0.000136668,0.000129947,0.000130013,0.000129026,0.000128263,0.000127584,0.000128003,0.000121696,0.000121682,0.000115635,0.00011631,0.000117276,0.000116774,0.000116153,0.000110353,0.000111249,0.000105748,0.000104739,0.000104907,9.97347E-05,0.000100562,9.55366E-05,9.08542E-05,9.07853E-05,8.63322E-05,8.41756E-05,8.17626E-05,8.00776E-05,7.95765E-05,7.5656E-05,7.19283E-05,7.14122E-05,6.78672E-05,6.84762E-05,6.50757E-05,6.49168E-05,6.33871E-05,6.02536E-05,5.9976E-05,5.69926E-05,5.7481E-05,5.72485E-05,5.44207E-05,5.45252E-05,5.18247E-05,5.06426E-05,4.85376E-05,4.65247E-05,4.65514E-05,4.6234E-05,4.53657E-05,4.53752E-05,4.50203E-05,4.27727E-05,4.27185E-05,4.26547E-05,4.05549E-05,4.09476E-05,3.98261E-05,3.78541E-05,3.80175E-05,3.61475E-05,3.43524E-05,3.41643E-05,3.24611E-05,3.22518E-05,3.06591E-05,3.05745E-05,2.9068E-05,2.77554E-05,2.77394E-05,2.70314E-05,2.72472E-05,2.5891E-05,2.57743E-05,2.59031E-05,2.57682E-05,2.56454E-05,2.54925E-05,2.56974E-05,2.56755E-05,2.57704E-05,2.55372E-05,2.54824E-05,2.56145E-05,2.56171E-05,2.54358E-05,2.51815E-05,2.50755E-05,2.52448E-05,2.53614E-05,2.52701E-05,2.5466E-05,2.53424E-05,2.55181E-05
13,0.000171403,0.000162994,0.00015771,0.000149935,0.000148719,0.000148485,0.000149184,0.000148313,0.000148328,0.000147441,0.000140106,0.000139776,0.000132892,0.000132413,0.000133418,0.000133465,0.000132778,0.000126175,0.000125923,0.000119634,0.000119714,0.000120153,0.000114181,0.000115297,0.00010973,0.000104304,0.000104648,9.94796E-05,9.71414E-05,9.45237E-05,9.26895E-05,9.22888E-05,8.77392E-05,8.33563E-05,8.40984E-05,7.98999E-05,8.0283E-05,7.63094E-05,7.59552E-05,7.42719E-05,7.06201E-05,7.10418E-05,6.75324E-05,6.81571E-05,6.78996E-05,6.4565E-05,6.41032E-05,6.09269E-05,5.96234E-05,5.72955E-05,5.5062E-05,5.55778E-05,5.6104E-05,5.51155E-05,5.55134E-05,5.55193E-05,5.27826E-05,5.24869E-05,5.24127E-05,4.99048E-05,4.94105E-05,4.8141E-05,4.57673E-05,4.56097E-05,4.33563E-05,4.11994E-05,4.09677E-05,3.89473E-05,3.91072E-05,3.71609E-05,3.72943E-05,3.54313E-05,3.3926E-05,3.4028E-05,3.32133E-05,3.34186E-05,3.17709E-05,3.14571E-05,3.1371E-05,3.12523E-05,3.1434E-05,3.11561E-05,3.11372E-05,3.09408E-05,3.10573E-05,3.07664E-05,3.08323E-05,3.08684E-05,3.10505E-05,3.10082E-05,3.07319E-05,3.04482E-05,3.02654E-05,3.05417E-05,3.08064E-05,3.09829E-05,3.07581E-05,3.07205E-05,3.04489E-05
14,0.000184145,0.000177254,0.000170282,0.00016899,0.000160653,0.00016032,0.000159272,0.000160555,0.000159839,0.000151984,0.00015105,0.000143622,0.00014367,0.000143899,0.00014377,0.00014478,0.000137586,0.00013675,0.00012998,0.000130273,0.000129165,0.000122828,0.000123254,0.000117743,0.000111905,0.000112334,0.000106717,0.000104395,0.000101794,9.99662E-05,0.000100306,9.53749E-05,9.06053E-05,9.02194E-05,8.5777E-05,8.62661E-05,8.20109E-05,8.26521E-05,8.09578E-05,7.69463E-05,7.72691E-05,7.34526E-05,7.27674E-05,7.25159E-05,6.9222E-05,6.92377E-05,6.58005E-05,6.45013E-05,6.21739E-05,5.99336E-05,6.03807E-05,5.98155E-05,5.88422E-05,5.92981E-05,5.94122E-05,5.64776E-05,5.60985E-05,5.60265E-05,5.35448E-05,5.3741E-05,5.24657E-05,4.98552E-05,4.98988E-05,4.74434E-05,4.50894E-05,4.54357E-05,4.31852E-05,4.34555E-05,4.12956E-05,4.11758E-05,3.91743E-05,3.76339E-05,3.78583E-05,3.70217E-05,3.69191E-05,3.50774E-05,3.53253E-05,3.55709E-05,3.57444E-05,3.59359E-05,3.60608E-05,3.61807E-05,3.59331E-05,3.60448E-05,3.5955E-05,3.57911E-05,3.56604E-05,3.58151E-05,3.56532E-05,3.56925E-05,3.56767E-05,3.58411E-05,3.55975E-05,3.52931E-05,3.54975E-05,3.56008E-05,3.56638E-05,3.53558E-05,3.56485E-05
15,0.000192782,0.000187441,0.000178189,0.000179349,0.000180556,0.000180392,0.000179788,0.000178237,0.00016946,0.000169344,0.00016094,0.00015939,0.000159677,0.000158976,0.000157586,0.000149756,0.000149626,0.000142181,0.000141936,0.000142362,0.000135291,0.000136499,0.000130914,0.000124388,0.000124226,0.000118077,0.000115728,0.00011309,0.000111233,0.000110123,0.00010466,9.94883E-05,0.000100471,9.54553E-05,9.57227E-05,9.09865E-05,9.09527E-05,8.92499E-05,8.48123E-05,8.50031E-05,8.07613E-05,8.12368E-05,8.09832E-05,7.76195E-05,7.7157E-05,7.33562E-05,7.20326E-05,6.96563E-05,6.73612E-05,6.71351E-05,6.68874E-05,6.58934E-05,6.52436E-05,6.55446E-05,6.22885E-05,6.19088E-05,6.18395E-05,5.93329E-05,5.8756E-05,5.74812E-05,5.46102E-05,5.43192E-05,5.16317E-05,4.9068E-05,4.9029E-05,4.66011E-05,4.62526E-05,4.39445E-05,4.42831E-05,4.2312E-05,4.07881E-05,4.04013E-05,3.95858E-05,3.92375E-05,3.73041E-05,3.74439E-05,3.74747E-05,3.71155E-05,3.74126E-05,3.76914E-05,3.75864E-05,3.76774E-05,3.75146E-05,3.75426E-05,3.76664E-05,3.77389E-05,3.80811E-05,3.82011E-05,3.84159E-05,3.83272E-05,3.84693E-05,3.81965E-05,3.78654E-05,3.79311E-05,3.78969E-05,3.77138E-05,3.74482E-05,3.75245E-05,3.72397E-05
16,0.000198607,0.000192072,0.000193565,0.000183896,0.000182726,0.000181032,0.000179843,0.000170892,0.000171579,0.000163036,0.000163974,0.000164766,0.000164911,0.000165487,0.000157218,0.000156818,0.000149005,0.000148426,0.000148558,0.000141194,0.000141221,0.000135978,0.000129217,0.000130095,0.000123691,0.000121457,0.000118947,0.000117177,0.000116494,0.000110695,0.000105204,0.000105317,0.000100139,0.000101123,9.60845E-05,9.58754E-05,9.42536E-05,8.95703E-05,8.88892E-05,8.45978E-05,8.45422E-05,8.43047E-05,8.11303E-05,8.19156E-05,7.78667E-05,7.65926E-05,7.43008E-05,7.20807E-05,7.18331E-05,7.12028E-05,7.02455E-05,7.07497E-05,7.05534E-05,6.7318E-05,6.77101E-05,6.76447E-05,6.51592E-05,6.52637E-05,6.39795E-05,6.07838E-05,6.07925E-05,5.77652E-05,5.48975E-05,5.52616E-05,5.25168E-05,5.23309E-05,4.97626E-05,5.00132E-05,4.79932E-05,4.64237E-05,4.67249E-05,4.58708E-05,4.56945E-05,4.34216E-05,4.35197E-05,4.31171E-05,4.34851E-05,4.35937E-05,4.35556E-05,4.3364E-05,4.34684E-05,4.35909E-05,4.38293E-05,4.34856E-05,4.32793E-05,4.35385E-05,4.32965E-05,4.3728E-05,4.33219E-05,4.29709E-05,4.29508E-05,4.26297E-05,4.30465E-05,4.32556E-05,4.34756E-05,4.34887E-05,4.30542E-05,4.34227E-05,4.33344E-05
17,0.000201708,0.000191659,0.000191903,0.000192123,0.000191062,0.000191732,0.000182262,0.000183632,0.000174526,0.000173575,0.000172064,0.000171366,0.000172124,0.000163613,0.000162872,0.000154786,0.000156314,0.000155793,0.000148041,0.000148847,0.000143891,0.000136743,0.000136821,0.000129985,0.000127881,0.00012551,0.000123838,0.000122865,0.000116747,0.000111019,0.000112053,0.000106528,0.000107262,0.000101907,0.000102008,0.000100463,9.55242E-05,9.59279E-05,9.17726E-05,9.20542E-05,9.18217E-05,8.8723E-05,8.83687E-05,8.39961E-05,8.27658E-05,8.05454E-05,7.83873E-05,7.78378E-05,7.80296E-05,7.70932E-05,7.78046E-05,7.77155E-05,7.45199E-05,7.48329E-05,7.47705E-05,7.23103E-05,7.1861E-05,7.05951E-05,6.7134E-05,6.67376E-05,6.34652E-05,6.0304E-05,6.07617E-05,5.77412E-05,5.81643E-05,5.53073E-05,5.47704E-05,5.27872E-05,5.12395E-05,5.1447E-05,5.06047E-05,5.10457E-05,4.85024E-05,4.83431E-05,4.84639E-05,4.80038E-05,4.76089E-05,4.74674E-05,4.76411E-05,4.78615E-05,4.80495E-05,4.79153E-05,4.83148E-05,4.85174E-05,4.88728E-05,4.87706E-05,4.88798E-05,4.84707E-05,4.8276E-05,4.85163E-05,4.84198E-05,4.85898E-05,4.85524E-05,4.82364E-05,4.81876E-05,4.85303E-05,4.84557E-05,4.85511E-05,4.8694E-05
18,0.000201915,0.000199987,0.000190064,0.000191453,0.000190699,0.0001813,0.000181142,0.000172263,0.000170737,0.000171501,0.000172461,0.000173594,0.000165355,0.000166822,0.000158554,0.000158808,0.00015843,0.000150582,0.000150293,0.000146062,0.000138877,0.000137811,0.000130991,0.000129196,0.000127172,0.000125739,0.000124782,0.000118658,0.000112839,0.000113225,0.000107628,0.000107233,0.000102265,0.000101467,0.000100168,9.51668E-05,9.47333E-05,9.1262E-05,9.19495E-05,9.17533E-05,8.91346E-05,8.8404E-05,8.40456E-05,8.30082E-05,8.11271E-05,7.92887E-05,7.88608E-05,7.87844E-05,7.79884E-05,7.81407E-05,7.7549E-05,7.48517E-05,7.5187E-05,7.51345E-05,7.30467E-05,7.32345E-05,7.21472E-05,6.85502E-05,6.87542E-05,6.53256E-05,6.20902E-05,6.2333E-05,5.92183E-05,5.90355E-05,5.61374E-05,5.60288E-05,5.43135E-05,5.29677E-05,5.26562E-05,5.19282E-05,5.20335E-05,4.94372E-05,4.96333E-05,5.01086E-05,4.98862E-05,4.98342E-05,4.95724E-05,4.96325E-05,5.00041E-05,5.0226E-05,5.06289E-05,5.04412E-05,5.04755E-05,5.00014E-05,5.00248E-05,5.01134E-05,5.05905E-05,5.04316E-05,5.016E-05,5.02174E-05,5.00895E-05,5.02543E-05,4.9768E-05,4.9598E-05,4.99216E-05,4.9911E-05,5.0335E-05,5.04666E-05,5.0395E-05
19,0.000199812,0.000198175,0.000199769,0.000200697,0.000190695,0.000189013,0.000179646,0.000179321,0.000178673,0.000179799,0.000178094,0.000170848,0.000170154,0.000161687,0.00016046,0.000159005,0.000151068,0.000151786,0.000148125,0.000140777,0.000140658,0.000133688,0.000132119,0.000130344,0.000129085,0.000129833,0.000123453,0.000117303,0.000116933,0.0001111,0.000112077,0.000107622,0.000106825,0.000105653,0.00010041,0.000100322,9.71722E-05,9.80949E-05,9.79148E-05,9.55204E-05,9.46651E-05,8.99646E-05,8.9016E-05,8.72893E-05,8.55954E-05,8.57943E-05,8.49908E-05,8.42573E-05,8.38707E-05,8.42941E-05,8.17811E-05,8.18559E-05,8.18072E-05,7.98596E-05,7.90643E-05,7.80617E-05,7.41704E-05,7.35343E-05,6.9889E-05,6.65907E-05,6.6574E-05,6.32466E-05,6.28473E-05,5.97603E-05,6.02763E-05,5.86938E-05,5.74478E-05,5.70141E-05,5.63403E-05,5.59838E-05,5.32107E-05,5.29397E-05,5.28737E-05,5.26787E-05,5.28496E-05,5.26392E-05,5.27835E-05,5.25619E-05,5.28234E-05,5.30196E-05,5.27911E-05,5.24399E-05,5.25261E-05,5.22161E-05,5.22661E-05,5.17844E-05,5.12752E-05,5.14845E-05,5.10053E-05,5.05437E-05,5.05002E-05,5.09605E-05,5.14049E-05,5.11702E-05,5.08651E-05,5.03755E-05,5.04061E-05,5.00685E-05,4.96578E-05
20,0.000198544,0.000197099,0.000195264,0.000185673,0.000185794,0.000176652,0.000177989,0.000177133,0.00017828,0.000179579,0.000172969,0.000172432,0.000163821,0.000164351,0.000165408,0.000157237,0.000157189,0.00015376,0.000146106,0.000147554,0.000140183,0.000138696,0.00013701,0.00013581,0.000136561,0.000130118,0.000123736,0.000123231,0.000117094,0.000117646,0.000113412,0.000113155,0.000112031,0.00010652,0.000107412,0.000104358,0.000103595,0.000103423,0.000101134,0.000100846,9.58368E-05,9.49235E-05,9.32589E-05,9.16228E-05,9.22919E-05,9.31819E-05,9.24546E-05,9.20509E-05,9.15427E-05,8.9074E-05,8.94605E-05,8.94126E-05,8.74861E-05,8.73013E-05,8.63019E-05,8.20716E-05,8.16189E-05,7.75883E-05,7.42708E-05,7.42495E-05,7.05833E-05,7.03965E-05,6.69281E-05,6.71358E-05,6.55384E-05,6.42784E-05,6.48215E-05,6.413E-05,6.35585E-05,6.03895E-05,6.08622E-05,6.04456E-05,6.06967E-05,6.08702E-05,6.06512E-05,6.00742E-05,6.06119E-05,6.02797E-05,6.02207E-05,6.0347E-05,6.06758E-05,6.02029E-05,5.99731E-05,5.98326E-05,5.98635E-05,5.96053E-05,5.91082E-05,5.9459E-05,5.91082E-05,5.87153E-05,5.89332E-05,5.87074E-05,5.92186E-05,5.92192E-05,5.95206E-05,5.9577E-05,5.96785E-05,6.01864E-05,6.01526E-05
21,0.00020185,0.000201474,0.000191399,0.000190567,0.000181221,0.000179635,0.000178969,0.000180753,0.000181676,0.000175386,0.000174203,0.0001655,0.000165728,0.000164613,0.000156421,0.000155712,0.00015252,0.000145374,0.000146653,0.000139345,0.000137955,0.000136378,0.000135255,0.000135824,0.00012979,0.000123398,0.000122283,0.000116191,0.000116355,0.000112415,0.000111941,0.000110897,0.000105439,0.000106447,0.000103597,0.000103051,0.000102891,0.000100751,0.000101418,9.63736E-05,9.5509E-05,9.39339E-05,9.23849E-05,9.21181E-05,9.21838E-05,9.1506E-05,9.16108E-05,9.14609E-05,8.91418E-05,8.98904E-05,8.98459E-05,8.80247E-05,8.71856E-05,8.62474E-05,8.19902E-05,8.2192E-05,7.8115E-05,7.49721E-05,7.46922E-05,7.0988E-05,7.14694E-05,6.79104E-05,6.77903E-05,6.62711E-05,6.50704E-05,6.53922E-05,6.47373E-05,6.43017E-05,6.11338E-05,6.10725E-05,6.06489E-05,6.03877E-05,6.05766E-05,6.05265E-05,6.01498E-05,6.03551E-05,6.08522E-05,6.03431E-05,6.04532E-05,6.07927E-05,6.03152E-05,6.07257E-05,6.05136E-05,6.06785E-05,6.08125E-05,6.13916E-05,6.19227E-05,6.193E-05,6.15381E-05,6.20179E-05,6.26316E-05,6.23736E-05,6.18469E-05,6.20844E-05,6.21712E-05,6.21422E-05,6.17252E-05,6.16935E-05,6.16409E-05
22,0.000210387,0.000199933,0.000198414,0.000188687,0.000188329,0.00018998,0.000188787,0.000188081,0.000181714,0.00018352,0.00017445,0.000175703,0.000175946,0.000167306,0.000168377,0.000165004,0.000157446,0.000158885,0.000151009,0.000149536,0.000147864,0.000146675,0.000147511,0.000141099,0.000134056,0.00013531,0.000128658,0.000129045,0.000124772,0.000123651,0.000122524,0.000116449,0.000115819,0.000112786,0.000112284,0.000112113,0.000109836,0.000108956,0.000103547,0.000102638,0.000100982,9.9354E-05,0.000100016,9.97771E-05,9.90599E-05,9.93198E-05,9.85163E-05,9.60752E-05,9.60613E-05,9.60167E-05,9.4114E-05,9.44859E-05,9.34917E-05,8.88506E-05,8.9453E-05,8.50593E-05,8.17156E-05,8.24238E-05,7.83524E-05,7.84834E-05,7.46364E-05,7.40165E-05,7.23945E-05,7.11099E-05,7.13004E-05,7.06024E-05,7.07691E-05,6.72864E-05,6.70774E-05,6.67575E-05,6.70994E-05,6.68571E-05,6.65249E-05,6.6173E-05,6.58124E-05,6.52124E-05,6.48298E-05,6.46005E-05,6.49127E-05,6.45794E-05,6.44285E-05,6.4383E-05,6.41989E-05,6.42462E-05,6.3902E-05,6.43374E-05,6.3949E-05,6.37314E-05,6.34097E-05,6.29054E-05,6.35177E-05,6.38793E-05,6.4006E-05,6.38039E-05,6.377E-05,6.40672E-05,6.40355E-05,6.39826E-05,6.39485E-05
23,0.000214922,0.000216203,0.000205448,0.000204622,0.000206304,0.000206223,0.000207656,0.000201288,0.000202702,0.000192651,0.000194187,0.00019306,0.00018377,0.000183626,0.000180296,0.000172815,0.000171544,0.000163124,0.000161686,0.00016005,0.000158885,0.000158465,0.000152222,0.000145182,0.00014489,0.000137719,0.000137766,0.000133635,0.000132906,0.000131811,0.000125352,0.0001245,0.000121547,0.000120487,0.000120318,0.000118106,0.000119023,0.000113096,0.000112197,0.000110559,0.000108944,0.000109135,0.000109438,0.000108727,0.000107688,0.000107152,0.000104749,0.000105104,0.000105061,0.000103178,0.000102345,0.000101371,9.63147E-05,9.69456E-05,9.21035E-05,8.88266E-05,8.80775E-05,8.3688E-05,8.31335E-05,7.8983E-05,7.92446E-05,7.76731E-05,7.64251E-05,7.67698E-05,7.60888E-05,7.57614E-05,7.20357E-05,7.22784E-05,7.24909E-05,7.17927E-05,7.128E-05,7.14274E-05,7.09707E-05,7.0932E-05,7.04308E-05,7.02071E-05,7.0589E-05,7.03946E-05,7.05048E-05,7.05877E-05,7.00862E-05,6.9817E-05,6.96812E-05,7.0059E-05,6.99264E-05,7.03164E-05,7.04267E-05,6.99375E-05,6.94954E-05,7.01189E-05,6.94996E-05,6.95851E-05,6.99148E-05,7.00807E-05,6.98381E-05,6.98069E-05,6.9755E-05,6.97218E-05,6.94715E-05
24,0.000217815,0.000207062,0.000207157,0.000205187,0.000203136,0.000203278,0.000197634,0.000198453,0.000188708,0.00018696,0.000188813,0.000180582,0.000181954,0.00017897,0.000172246,0.000170556,0.000162184,0.000160894,0.000159423,0.000158373,0.000157131,0.000151526,0.000145178,0.000143965,0.000136815,0.000136438,0.000132737,0.000133647,0.000132653,0.000126762,0.000126876,0.000124154,0.000124857,0.000124697,0.000122621,0.000122523,0.000116411,0.000115575,0.000114048,0.000112541,0.000112467,0.00011222,0.000111563,0.00011149,0.000111205,0.000108948,0.000108062,0.000108023,0.000106273,0.000106018,0.000105105,9.98613E-05,0.000100748,9.57981E-05,9.27145E-05,9.21427E-05,8.75505E-05,8.7414E-05,8.30966E-05,8.25965E-05,8.11141E-05,7.99356E-05,8.05908E-05,7.99435E-05,7.92491E-05,7.53081E-05,7.54799E-05,7.55588E-05,7.57415E-05,7.60516E-05,7.67391E-05,7.63967E-05,7.67692E-05,7.72017E-05,7.72924E-05,7.70693E-05,7.74374E-05,7.68109E-05,7.62335E-05,7.59791E-05,7.56628E-05,7.6253E-05,7.64195E-05,7.60064E-05,7.53408E-05,7.56068E-05,7.56397E-05,7.57882E-05,7.52022E-05,7.55969E-05,7.52023E-05,7.55198E-05,7.53117E-05,7.52407E-05,7.52101E-05,7.51594E-05,7.51273E-05,7.53742E-05,7.60547E-05
25,0.000220836,0.000219961,0.00021901,0.000217547,0.000218471,0.000212513,0.000211814,0.000201387,0.000202282,0.000200975,0.000192371,0.000191399,0.000188319,0.000181373,0.000179885,0.00017091,0.000169579,0.00016806,0.000166973,0.000167622,0.000161752,0.000155097,0.000155873,0.000148161,0.000148309,0.000144359,0.000144927,0.000143868,0.000137593,0.000137258,0.000134366,0.000135254,0.000135082,0.000132874,0.000133117,0.000126574,0.000125684,0.000124055,0.000122445,0.000123229,0.000123581,0.000122871,0.000121748,0.000121293,0.000118876,0.00011784,0.000117799,0.000115926,0.000116481,0.000115499,0.000109836,0.000110293,0.000104809,0.000101497,0.000101001,9.60296E-05,9.58342E-05,9.11821E-05,9.15121E-05,8.98978E-05,8.86147E-05,8.94055E-05,8.87011E-05,8.95046E-05,8.50797E-05,8.50519E-05,8.4293E-05,8.48965E-05,8.51791E-05,8.56131E-05,8.58128E-05,8.51867E-05,8.56543E-05,8.5739E-05,8.51902E-05,8.49503E-05,8.52653E-05,8.57278E-05,8.53881E-05,8.49195E-05,8.44232E-05,8.51043E-05,8.43238E-05,8.44568E-05,8.52084E-05,8.57532E-05,8.58468E-05,8.65129E-05,8.6972E-05,8.68469E-05,8.60694E-05,8.58688E-05,8.5159E-05,8.51254E-05,8.50684E-05,8.50329E-05,8.49482E-05,8.45768E-05,8.4555E-05
26,0.000224535,0.000224684,0.000224433,0.000224268,0.000218591,0.000218323,0.000207663,0.000209455,0.000209682,0.000201346,0.000201291,0.00019829,0.000191504,0.000191438,0.000182046,0.000180733,0.000179236,0.000178164,0.000177773,0.000171998,0.000165429,0.000166967,0.000158652,0.000158796,0.000154875,0.000156146,0.000155088,0.000148807,0.000150039,0.000147108,0.000147684,0.000147509,0.000145273,0.000144808,0.000137742,0.000136843,0.000135199,0.000133573,0.000132961,0.000133888,0.000133175,0.000133526,0.000133656,0.000131187,0.000132104,0.00013206,0.000130113,0.000128927,0.00012792,0.00012154,0.000122412,0.000116547,0.00011313,0.000114108,0.00010848,0.000108038,0.000103166,0.000103599,0.000101901,0.000100551,0.000100722,9.99875E-05,9.93421E-05,9.44155E-05,9.36027E-05,9.31301E-05,9.28462E-05,9.27415E-05,9.33044E-05,9.3038E-05,9.33016E-05,9.39685E-05,9.31706E-05,9.31759E-05,9.2593E-05,9.30689E-05,9.39634E-05,9.47237E-05,9.53556E-05,9.52111E-05,9.5398E-05,9.62229E-05,9.65733E-05,9.59167E-05,9.60251E-05,9.52741E-05,9.45923E-05,9.48326E-05,9.41979E-05,9.33853E-05,9.32675E-05,9.23792E-05,9.23464E-05,9.22889E-05,9.22529E-05,9.19049E-05,9.2737E-05,9.27156E-05,9.26126E-05
27,0.000229499,0.000229964,0.000228569,0.000222706,0.000224217,0.000213123,0.000212473,0.000211715,0.000203185,0.00020239,0.000199337,0.000192429,0.000191603,0.000182121,0.000180793,0.00017928,0.000178196,0.00017731,0.000171479,0.000164848,0.000163769,0.00015573,0.000156774,0.000152854,0.000153276,0.000152223,0.000145979,0.000145288,0.000142414,0.000142813,0.000142641,0.000140451,0.000141777,0.000134771,0.000133878,0.000132247,0.000130637,0.000129774,0.000130971,0.000130262,0.00013026,0.000129565,0.000127143,0.000127936,0.000127893,0.000125982,0.000126306,0.000125308,0.00011907,0.00011915,0.00011337,0.000110004,0.00011027,0.000104784,0.000104519,9.97445E-05,0.000100012,9.835E-05,9.70281E-05,9.77888E-05,9.70669E-05,9.67808E-05,9.19524E-05,9.2689E-05,9.29515E-05,9.38491E-05,9.4663E-05,9.43778E-05,9.51994E-05,9.60561E-05,9.66887E-05,9.64262E-05,9.68914E-05,9.60062E-05,9.66585E-05,9.57713E-05,9.63794E-05,9.60293E-05,9.68326E-05,9.70842E-05,9.76089E-05,9.67303E-05,9.66287E-05,9.58822E-05,9.59369E-05,9.63542E-05,9.61817E-05,9.53737E-05,9.54985E-05,9.60147E-05,9.54407E-05,9.54077E-05,9.53479E-05,9.53103E-05,9.4879E-05,9.44944E-05,9.44725E-05,9.43671E-05,9.42545E-05
28,0.000236385,0.000236709,0.000230203,0.000228497,0.000217262,0.000216853,0.000218254,0.000208837,0.000208151,0.000204789,0.000197196,0.000196709,0.000187008,0.00018555,0.000183889,0.000182701,0.000180898,0.000174535,0.000167315,0.000168666,0.000160266,0.000161627,0.000157302,0.000156329,0.00015518,0.000148367,0.000147671,0.000144543,0.000145969,0.000145781,0.000143385,0.000143911,0.000136739,0.000135767,0.000133991,0.000132243,0.000132539,0.000133584,0.000132809,0.000132526,0.000132259,0.000129612,0.000128843,0.000128798,0.000126737,0.000127841,0.000126759,0.00012042,0.000120681,0.000114702,0.000111058,0.000110096,0.000104635,0.000105478,0.000100321,0.000101077,9.92794E-05,9.78489E-05,9.87569E-05,9.79754E-05,9.87601E-05,9.38598E-05,9.35611E-05,9.2781E-05,9.36867E-05,9.43257E-05,9.52126E-05,9.53001E-05,9.46338E-05,9.4937E-05,9.4065E-05,9.41393E-05,9.35858E-05,9.2853E-05,9.22646E-05,9.1676E-05,9.09319E-05,9.0214E-05,8.97263E-05,9.04232E-05,9.10553E-05,9.03E-05,9.06524E-05,9.09872E-05,9.11091E-05,9.04894E-05,9.11168E-05,9.03326E-05,9.04041E-05,8.95404E-05,8.95078E-05,8.94487E-05,8.94113E-05,8.98414E-05,8.91609E-05,8.91389E-05,8.90328E-05,8.89198E-05,8.88348E-05
